id	node1	node1;label	label	label;label	node2	node2;label	id	node1	node1;label	label	label;label	node2	node2;label
Q11876909-P36-Q8678-75559718-0	Q11876909	'State of Brazil'@en	P36	'capital'@en	Q8678	'Rio de Janeiro'@en	Q11876909-P36-Q8678-75559718-0-P1264	Q11876909-P36-Q8678-75559718-0		P1264	'valid in period'@en	unknown	
Q11876909-P36-Q8678-75559718-0	Q11876909	'State of Brazil'@en	P36	'capital'@en	Q8678	'Rio de Janeiro'@en	Q11876909-P36-Q8678-75559718-0-P459	Q11876909-P36-Q8678-75559718-0		P459	'determination method'@en	unknown	
Q11876909-P36-Q8678-75559718-0	Q11876909	'State of Brazil'@en	P36	'capital'@en	Q8678	'Rio de Janeiro'@en	Q11876909-P36-Q8678-75559718-0-P5102	Q11876909-P36-Q8678-75559718-0		P5102	'nature of statement'@en	unknown	
Q11876909-P36-Q8678-75559718-0	Q11876909	'State of Brazil'@en	P36	'capital'@en	Q8678	'Rio de Janeiro'@en	Q11876909-P36-Q8678-75559718-0-P828	Q11876909-P36-Q8678-75559718-0		P828	'has cause'@en	unknown	
Q11876909-P36-Q8678-75559718-0	Q11876909	'State of Brazil'@en	P36	'capital'@en	Q8678	'Rio de Janeiro'@en	Q11876909-P36-Q8678-75559718-0-P805	Q11876909-P36-Q8678-75559718-0		P805	'statement is subject of'@en	unknown	
Q11876909-P36-Q8678-75559718-0	Q11876909	'State of Brazil'@en	P36	'capital'@en	Q8678	'Rio de Janeiro'@en	Q11876909-P36-Q8678-75559718-0-P1534	Q11876909-P36-Q8678-75559718-0		P1534	'end cause'@en	unknown	
Q11876909-P36-Q8678-75559718-0	Q11876909	'State of Brazil'@en	P36	'capital'@en	Q8678	'Rio de Janeiro'@en	Q11876909-P36-Q8678-75559718-0-P3680	Q11876909-P36-Q8678-75559718-0		P3680	'statement supported by'@en	unknown	
Q11876909-P36-Q8678-75559718-0	Q11876909	'State of Brazil'@en	P36	'capital'@en	Q8678	'Rio de Janeiro'@en	Q11876909-P36-Q8678-75559718-0-P1480	Q11876909-P36-Q8678-75559718-0		P1480	'sourcing circumstances'@en	unknown	
Q11876909-P36-Q8678-75559718-0	Q11876909	'State of Brazil'@en	P36	'capital'@en	Q8678	'Rio de Janeiro'@en	Q11876909-P36-Q8678-75559718-0-P1013	Q11876909-P36-Q8678-75559718-0		P1013	'criterion used'@en	unknown	
Q11876909-P36-Q36947-19f24be7-0	Q11876909	'State of Brazil'@en	P36	'capital'@en	Q36947	'Salvador'@en	Q11876909-P36-Q36947-19f24be7-0-P580	Q11876909-P36-Q36947-19f24be7-0		P580	'start time'@en	unknown	
Q11876909-P36-Q36947-19f24be7-0	Q11876909	'State of Brazil'@en	P36	'capital'@en	Q36947	'Salvador'@en	Q11876909-P36-Q36947-19f24be7-0-P585	Q11876909-P36-Q36947-19f24be7-0		P585	'point in time'@en	unknown	
Q11876909-P36-Q36947-19f24be7-0	Q11876909	'State of Brazil'@en	P36	'capital'@en	Q36947	'Salvador'@en	Q11876909-P36-Q36947-19f24be7-0-P582	Q11876909-P36-Q36947-19f24be7-0		P582	'end time'@en	unknown	
Q11876909-P36-Q36947-19f24be7-0	Q11876909	'State of Brazil'@en	P36	'capital'@en	Q36947	'Salvador'@en	Q11876909-P36-Q36947-19f24be7-0-P1264	Q11876909-P36-Q36947-19f24be7-0		P1264	'valid in period'@en	unknown	
Q11876909-P36-Q36947-19f24be7-0	Q11876909	'State of Brazil'@en	P36	'capital'@en	Q36947	'Salvador'@en	Q11876909-P36-Q36947-19f24be7-0-P459	Q11876909-P36-Q36947-19f24be7-0		P459	'determination method'@en	unknown	
Q11876909-P36-Q36947-19f24be7-0	Q11876909	'State of Brazil'@en	P36	'capital'@en	Q36947	'Salvador'@en	Q11876909-P36-Q36947-19f24be7-0-P5102	Q11876909-P36-Q36947-19f24be7-0		P5102	'nature of statement'@en	unknown	
Q11876909-P36-Q36947-19f24be7-0	Q11876909	'State of Brazil'@en	P36	'capital'@en	Q36947	'Salvador'@en	Q11876909-P36-Q36947-19f24be7-0-P828	Q11876909-P36-Q36947-19f24be7-0		P828	'has cause'@en	unknown	
Q11876909-P36-Q36947-19f24be7-0	Q11876909	'State of Brazil'@en	P36	'capital'@en	Q36947	'Salvador'@en	Q11876909-P36-Q36947-19f24be7-0-P805	Q11876909-P36-Q36947-19f24be7-0		P805	'statement is subject of'@en	unknown	
Q11876909-P36-Q36947-19f24be7-0	Q11876909	'State of Brazil'@en	P36	'capital'@en	Q36947	'Salvador'@en	Q11876909-P36-Q36947-19f24be7-0-P1534	Q11876909-P36-Q36947-19f24be7-0		P1534	'end cause'@en	unknown	
Q11876909-P36-Q36947-19f24be7-0	Q11876909	'State of Brazil'@en	P36	'capital'@en	Q36947	'Salvador'@en	Q11876909-P36-Q36947-19f24be7-0-P3680	Q11876909-P36-Q36947-19f24be7-0		P3680	'statement supported by'@en	unknown	
Q11876909-P36-Q36947-19f24be7-0	Q11876909	'State of Brazil'@en	P36	'capital'@en	Q36947	'Salvador'@en	Q11876909-P36-Q36947-19f24be7-0-P1480	Q11876909-P36-Q36947-19f24be7-0		P1480	'sourcing circumstances'@en	unknown	
Q11876909-P36-Q36947-19f24be7-0	Q11876909	'State of Brazil'@en	P36	'capital'@en	Q36947	'Salvador'@en	Q11876909-P36-Q36947-19f24be7-0-P1013	Q11876909-P36-Q36947-19f24be7-0		P1013	'criterion used'@en	unknown	
Q12536-P36-Q1530-22d21932-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q1530	'Baghdad'@en	Q12536-P36-Q1530-22d21932-0-P580	Q12536-P36-Q1530-22d21932-0		P580	'start time'@en	unknown	
Q12536-P36-Q1530-22d21932-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q1530	'Baghdad'@en	Q12536-P36-Q1530-22d21932-0-P585	Q12536-P36-Q1530-22d21932-0		P585	'point in time'@en	unknown	
Q12536-P36-Q1530-22d21932-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q1530	'Baghdad'@en	Q12536-P36-Q1530-22d21932-0-P582	Q12536-P36-Q1530-22d21932-0		P582	'end time'@en	unknown	
Q12536-P36-Q1530-22d21932-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q1530	'Baghdad'@en	Q12536-P36-Q1530-22d21932-0-P1264	Q12536-P36-Q1530-22d21932-0		P1264	'valid in period'@en	unknown	
Q12536-P36-Q1530-22d21932-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q1530	'Baghdad'@en	Q12536-P36-Q1530-22d21932-0-P459	Q12536-P36-Q1530-22d21932-0		P459	'determination method'@en	unknown	
Q12536-P36-Q1530-22d21932-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q1530	'Baghdad'@en	Q12536-P36-Q1530-22d21932-0-P5102	Q12536-P36-Q1530-22d21932-0		P5102	'nature of statement'@en	unknown	
Q12536-P36-Q1530-22d21932-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q1530	'Baghdad'@en	Q12536-P36-Q1530-22d21932-0-P828	Q12536-P36-Q1530-22d21932-0		P828	'has cause'@en	unknown	
Q12536-P36-Q1530-22d21932-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q1530	'Baghdad'@en	Q12536-P36-Q1530-22d21932-0-P805	Q12536-P36-Q1530-22d21932-0		P805	'statement is subject of'@en	unknown	
Q12536-P36-Q1530-22d21932-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q1530	'Baghdad'@en	Q12536-P36-Q1530-22d21932-0-P1534	Q12536-P36-Q1530-22d21932-0		P1534	'end cause'@en	unknown	
Q12536-P36-Q1530-22d21932-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q1530	'Baghdad'@en	Q12536-P36-Q1530-22d21932-0-P3680	Q12536-P36-Q1530-22d21932-0		P3680	'statement supported by'@en	unknown	
Q12536-P36-Q1530-22d21932-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q1530	'Baghdad'@en	Q12536-P36-Q1530-22d21932-0-P1480	Q12536-P36-Q1530-22d21932-0		P1480	'sourcing circumstances'@en	unknown	
Q12536-P36-Q1530-22d21932-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q1530	'Baghdad'@en	Q12536-P36-Q1530-22d21932-0-P1013	Q12536-P36-Q1530-22d21932-0		P1013	'criterion used'@en	unknown	
Q12536-P36-Q1530-24cdfeec-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q1530	'Baghdad'@en	Q12536-P36-Q1530-24cdfeec-0-P580	Q12536-P36-Q1530-24cdfeec-0		P580	'start time'@en	unknown	
Q12536-P36-Q1530-24cdfeec-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q1530	'Baghdad'@en	Q12536-P36-Q1530-24cdfeec-0-P585	Q12536-P36-Q1530-24cdfeec-0		P585	'point in time'@en	unknown	
Q12536-P36-Q1530-24cdfeec-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q1530	'Baghdad'@en	Q12536-P36-Q1530-24cdfeec-0-P582	Q12536-P36-Q1530-24cdfeec-0		P582	'end time'@en	unknown	
Q12536-P36-Q1530-24cdfeec-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q1530	'Baghdad'@en	Q12536-P36-Q1530-24cdfeec-0-P1264	Q12536-P36-Q1530-24cdfeec-0		P1264	'valid in period'@en	unknown	
Q12536-P36-Q1530-24cdfeec-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q1530	'Baghdad'@en	Q12536-P36-Q1530-24cdfeec-0-P459	Q12536-P36-Q1530-24cdfeec-0		P459	'determination method'@en	unknown	
Q12536-P36-Q1530-24cdfeec-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q1530	'Baghdad'@en	Q12536-P36-Q1530-24cdfeec-0-P5102	Q12536-P36-Q1530-24cdfeec-0		P5102	'nature of statement'@en	unknown	
Q12536-P36-Q1530-24cdfeec-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q1530	'Baghdad'@en	Q12536-P36-Q1530-24cdfeec-0-P828	Q12536-P36-Q1530-24cdfeec-0		P828	'has cause'@en	unknown	
Q12536-P36-Q1530-24cdfeec-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q1530	'Baghdad'@en	Q12536-P36-Q1530-24cdfeec-0-P805	Q12536-P36-Q1530-24cdfeec-0		P805	'statement is subject of'@en	unknown	
Q12536-P36-Q1530-24cdfeec-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q1530	'Baghdad'@en	Q12536-P36-Q1530-24cdfeec-0-P1534	Q12536-P36-Q1530-24cdfeec-0		P1534	'end cause'@en	unknown	
Q12536-P36-Q1530-24cdfeec-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q1530	'Baghdad'@en	Q12536-P36-Q1530-24cdfeec-0-P3680	Q12536-P36-Q1530-24cdfeec-0		P3680	'statement supported by'@en	unknown	
Q12536-P36-Q1530-24cdfeec-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q1530	'Baghdad'@en	Q12536-P36-Q1530-24cdfeec-0-P1480	Q12536-P36-Q1530-24cdfeec-0		P1480	'sourcing circumstances'@en	unknown	
Q12536-P36-Q1530-24cdfeec-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q1530	'Baghdad'@en	Q12536-P36-Q1530-24cdfeec-0-P1013	Q12536-P36-Q1530-24cdfeec-0		P1013	'criterion used'@en	unknown	
Q12536-P36-Q85-990538e5-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q85	'Cairo'@en	Q12536-P36-Q85-990538e5-0-P580	Q12536-P36-Q85-990538e5-0		P580	'start time'@en	unknown	
Q12536-P36-Q85-990538e5-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q85	'Cairo'@en	Q12536-P36-Q85-990538e5-0-P585	Q12536-P36-Q85-990538e5-0		P585	'point in time'@en	unknown	
Q12536-P36-Q85-990538e5-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q85	'Cairo'@en	Q12536-P36-Q85-990538e5-0-P582	Q12536-P36-Q85-990538e5-0		P582	'end time'@en	unknown	
Q12536-P36-Q85-990538e5-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q85	'Cairo'@en	Q12536-P36-Q85-990538e5-0-P1264	Q12536-P36-Q85-990538e5-0		P1264	'valid in period'@en	unknown	
Q12536-P36-Q85-990538e5-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q85	'Cairo'@en	Q12536-P36-Q85-990538e5-0-P459	Q12536-P36-Q85-990538e5-0		P459	'determination method'@en	unknown	
Q12536-P36-Q85-990538e5-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q85	'Cairo'@en	Q12536-P36-Q85-990538e5-0-P5102	Q12536-P36-Q85-990538e5-0		P5102	'nature of statement'@en	unknown	
Q12536-P36-Q85-990538e5-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q85	'Cairo'@en	Q12536-P36-Q85-990538e5-0-P828	Q12536-P36-Q85-990538e5-0		P828	'has cause'@en	unknown	
Q12536-P36-Q85-990538e5-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q85	'Cairo'@en	Q12536-P36-Q85-990538e5-0-P805	Q12536-P36-Q85-990538e5-0		P805	'statement is subject of'@en	unknown	
Q12536-P36-Q85-990538e5-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q85	'Cairo'@en	Q12536-P36-Q85-990538e5-0-P1534	Q12536-P36-Q85-990538e5-0		P1534	'end cause'@en	unknown	
Q12536-P36-Q85-990538e5-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q85	'Cairo'@en	Q12536-P36-Q85-990538e5-0-P3680	Q12536-P36-Q85-990538e5-0		P3680	'statement supported by'@en	unknown	
Q12536-P36-Q85-990538e5-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q85	'Cairo'@en	Q12536-P36-Q85-990538e5-0-P1480	Q12536-P36-Q85-990538e5-0		P1480	'sourcing circumstances'@en	unknown	
Q12536-P36-Q85-990538e5-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q85	'Cairo'@en	Q12536-P36-Q85-990538e5-0-P1013	Q12536-P36-Q85-990538e5-0		P1013	'criterion used'@en	unknown	
Q12536-P36-Q186234-346b3714-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q186234	'Kufa'@en	Q12536-P36-Q186234-346b3714-0-P580	Q12536-P36-Q186234-346b3714-0		P580	'start time'@en	unknown	
Q12536-P36-Q186234-346b3714-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q186234	'Kufa'@en	Q12536-P36-Q186234-346b3714-0-P585	Q12536-P36-Q186234-346b3714-0		P585	'point in time'@en	unknown	
Q12536-P36-Q186234-346b3714-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q186234	'Kufa'@en	Q12536-P36-Q186234-346b3714-0-P582	Q12536-P36-Q186234-346b3714-0		P582	'end time'@en	unknown	
Q12536-P36-Q186234-346b3714-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q186234	'Kufa'@en	Q12536-P36-Q186234-346b3714-0-P1264	Q12536-P36-Q186234-346b3714-0		P1264	'valid in period'@en	unknown	
Q12536-P36-Q186234-346b3714-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q186234	'Kufa'@en	Q12536-P36-Q186234-346b3714-0-P459	Q12536-P36-Q186234-346b3714-0		P459	'determination method'@en	unknown	
Q12536-P36-Q186234-346b3714-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q186234	'Kufa'@en	Q12536-P36-Q186234-346b3714-0-P5102	Q12536-P36-Q186234-346b3714-0		P5102	'nature of statement'@en	unknown	
Q12536-P36-Q186234-346b3714-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q186234	'Kufa'@en	Q12536-P36-Q186234-346b3714-0-P828	Q12536-P36-Q186234-346b3714-0		P828	'has cause'@en	unknown	
Q12536-P36-Q186234-346b3714-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q186234	'Kufa'@en	Q12536-P36-Q186234-346b3714-0-P805	Q12536-P36-Q186234-346b3714-0		P805	'statement is subject of'@en	unknown	
Q12536-P36-Q186234-346b3714-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q186234	'Kufa'@en	Q12536-P36-Q186234-346b3714-0-P1534	Q12536-P36-Q186234-346b3714-0		P1534	'end cause'@en	unknown	
Q12536-P36-Q186234-346b3714-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q186234	'Kufa'@en	Q12536-P36-Q186234-346b3714-0-P3680	Q12536-P36-Q186234-346b3714-0		P3680	'statement supported by'@en	unknown	
Q12536-P36-Q186234-346b3714-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q186234	'Kufa'@en	Q12536-P36-Q186234-346b3714-0-P1480	Q12536-P36-Q186234-346b3714-0		P1480	'sourcing circumstances'@en	unknown	
Q12536-P36-Q186234-346b3714-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q186234	'Kufa'@en	Q12536-P36-Q186234-346b3714-0-P1013	Q12536-P36-Q186234-346b3714-0		P1013	'criterion used'@en	unknown	
Q12536-P36-Q170047-a318c14d-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q170047	'Samarra'@en	Q12536-P36-Q170047-a318c14d-0-P580	Q12536-P36-Q170047-a318c14d-0		P580	'start time'@en	unknown	
Q12536-P36-Q170047-a318c14d-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q170047	'Samarra'@en	Q12536-P36-Q170047-a318c14d-0-P585	Q12536-P36-Q170047-a318c14d-0		P585	'point in time'@en	unknown	
Q12536-P36-Q170047-a318c14d-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q170047	'Samarra'@en	Q12536-P36-Q170047-a318c14d-0-P582	Q12536-P36-Q170047-a318c14d-0		P582	'end time'@en	unknown	
Q12536-P36-Q170047-a318c14d-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q170047	'Samarra'@en	Q12536-P36-Q170047-a318c14d-0-P1264	Q12536-P36-Q170047-a318c14d-0		P1264	'valid in period'@en	unknown	
Q12536-P36-Q170047-a318c14d-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q170047	'Samarra'@en	Q12536-P36-Q170047-a318c14d-0-P459	Q12536-P36-Q170047-a318c14d-0		P459	'determination method'@en	unknown	
Q12536-P36-Q170047-a318c14d-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q170047	'Samarra'@en	Q12536-P36-Q170047-a318c14d-0-P5102	Q12536-P36-Q170047-a318c14d-0		P5102	'nature of statement'@en	unknown	
Q12536-P36-Q170047-a318c14d-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q170047	'Samarra'@en	Q12536-P36-Q170047-a318c14d-0-P828	Q12536-P36-Q170047-a318c14d-0		P828	'has cause'@en	unknown	
Q12536-P36-Q170047-a318c14d-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q170047	'Samarra'@en	Q12536-P36-Q170047-a318c14d-0-P805	Q12536-P36-Q170047-a318c14d-0		P805	'statement is subject of'@en	unknown	
Q12536-P36-Q170047-a318c14d-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q170047	'Samarra'@en	Q12536-P36-Q170047-a318c14d-0-P1534	Q12536-P36-Q170047-a318c14d-0		P1534	'end cause'@en	unknown	
Q12536-P36-Q170047-a318c14d-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q170047	'Samarra'@en	Q12536-P36-Q170047-a318c14d-0-P3680	Q12536-P36-Q170047-a318c14d-0		P3680	'statement supported by'@en	unknown	
Q12536-P36-Q170047-a318c14d-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q170047	'Samarra'@en	Q12536-P36-Q170047-a318c14d-0-P1480	Q12536-P36-Q170047-a318c14d-0		P1480	'sourcing circumstances'@en	unknown	
Q12536-P36-Q170047-a318c14d-0	Q12536	'Abbasid Caliphate'@en	P36	'capital'@en	Q170047	'Samarra'@en	Q12536-P36-Q170047-a318c14d-0-P1013	Q12536-P36-Q170047-a318c14d-0		P1013	'criterion used'@en	unknown	
Q160307-P36-Q289618-27b3b18b-0	Q160307	'Fatimid Caliphate'@en	P36	'capital'@en	Q289618	'Al-Mansuriya'@en	Q160307-P36-Q289618-27b3b18b-0-P580	Q160307-P36-Q289618-27b3b18b-0		P580	'start time'@en	unknown	
Q160307-P36-Q289618-27b3b18b-0	Q160307	'Fatimid Caliphate'@en	P36	'capital'@en	Q289618	'Al-Mansuriya'@en	Q160307-P36-Q289618-27b3b18b-0-P585	Q160307-P36-Q289618-27b3b18b-0		P585	'point in time'@en	unknown	
Q160307-P36-Q289618-27b3b18b-0	Q160307	'Fatimid Caliphate'@en	P36	'capital'@en	Q289618	'Al-Mansuriya'@en	Q160307-P36-Q289618-27b3b18b-0-P582	Q160307-P36-Q289618-27b3b18b-0		P582	'end time'@en	unknown	
Q160307-P36-Q289618-27b3b18b-0	Q160307	'Fatimid Caliphate'@en	P36	'capital'@en	Q289618	'Al-Mansuriya'@en	Q160307-P36-Q289618-27b3b18b-0-P1264	Q160307-P36-Q289618-27b3b18b-0		P1264	'valid in period'@en	unknown	
Q160307-P36-Q289618-27b3b18b-0	Q160307	'Fatimid Caliphate'@en	P36	'capital'@en	Q289618	'Al-Mansuriya'@en	Q160307-P36-Q289618-27b3b18b-0-P459	Q160307-P36-Q289618-27b3b18b-0		P459	'determination method'@en	unknown	
Q160307-P36-Q289618-27b3b18b-0	Q160307	'Fatimid Caliphate'@en	P36	'capital'@en	Q289618	'Al-Mansuriya'@en	Q160307-P36-Q289618-27b3b18b-0-P5102	Q160307-P36-Q289618-27b3b18b-0		P5102	'nature of statement'@en	unknown	
Q160307-P36-Q289618-27b3b18b-0	Q160307	'Fatimid Caliphate'@en	P36	'capital'@en	Q289618	'Al-Mansuriya'@en	Q160307-P36-Q289618-27b3b18b-0-P828	Q160307-P36-Q289618-27b3b18b-0		P828	'has cause'@en	unknown	
Q160307-P36-Q289618-27b3b18b-0	Q160307	'Fatimid Caliphate'@en	P36	'capital'@en	Q289618	'Al-Mansuriya'@en	Q160307-P36-Q289618-27b3b18b-0-P805	Q160307-P36-Q289618-27b3b18b-0		P805	'statement is subject of'@en	unknown	
Q160307-P36-Q289618-27b3b18b-0	Q160307	'Fatimid Caliphate'@en	P36	'capital'@en	Q289618	'Al-Mansuriya'@en	Q160307-P36-Q289618-27b3b18b-0-P1534	Q160307-P36-Q289618-27b3b18b-0		P1534	'end cause'@en	unknown	
Q160307-P36-Q289618-27b3b18b-0	Q160307	'Fatimid Caliphate'@en	P36	'capital'@en	Q289618	'Al-Mansuriya'@en	Q160307-P36-Q289618-27b3b18b-0-P3680	Q160307-P36-Q289618-27b3b18b-0		P3680	'statement supported by'@en	unknown	
Q160307-P36-Q289618-27b3b18b-0	Q160307	'Fatimid Caliphate'@en	P36	'capital'@en	Q289618	'Al-Mansuriya'@en	Q160307-P36-Q289618-27b3b18b-0-P1480	Q160307-P36-Q289618-27b3b18b-0		P1480	'sourcing circumstances'@en	unknown	
Q160307-P36-Q289618-27b3b18b-0	Q160307	'Fatimid Caliphate'@en	P36	'capital'@en	Q289618	'Al-Mansuriya'@en	Q160307-P36-Q289618-27b3b18b-0-P1013	Q160307-P36-Q289618-27b3b18b-0		P1013	'criterion used'@en	unknown	
