id	node1	node1;label	label	label;label	node2	node2;label	id	node1	node1;label	label	label;label	node2	node2;label
Q96-P2936-Q15615651-0f831dca-0	Q96	'Mexico'@en	P2936	'language used'@en	Q15615651	'Northern Tepehuan'@en							
Q96-P2936-Q25559585-8a1ce236-0	Q96	'Mexico'@en	P2936	'language used'@en	Q25559585	'Northern Tlaxiaco Mixtec'@en							
Q96-P2936-Q12953739-d9782228-0	Q96	'Mexico'@en	P2936	'language used'@en	Q12953739	'Northwest Oaxaca Mixtec'@en							
Q96-P2936-Q7070684-8c8bb00c-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7070684	'Nuxaá Mixtec'@en							
Q96-P2936-Q7070686-9be91557-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7070686	'Nuyoo Mixtec'@en							
Q96-P2936-Q2393095-1affcc25-0	Q96	'Mexico'@en	P2936	'language used'@en	Q2393095	'O\'odham'@en							
Q96-P2936-Q25559575-14ba39a4-0	Q96	'Mexico'@en	P2936	'language used'@en	Q25559575	'Ocotepec Mixtec'@en							
Q96-P2936-Q7076643-6cb7eb1e-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7076643	'Ocotlán Zapotec'@en							
Q96-P2936-Q5908687-9a349bbe-0	Q96	'Mexico'@en	P2936	'language used'@en	Q5908687	'Oluta Popoluca'@en							
Q96-P2936-Q2579500-2ec7b7d8-0	Q96	'Mexico'@en	P2936	'language used'@en	Q2579500	'Ometepec Náhuatl'@en							
Q96-P2936-Q2304583-c05ce1d3-0	Q96	'Mexico'@en	P2936	'language used'@en	Q2304583	'Opata'@en							
Q96-P2936-Q3086050-275c2361-0	Q96	'Mexico'@en	P2936	'language used'@en	Q3086050	'Orizaba Nahuatl'@en							
Q96-P2936-Q7116610-f92e39f4-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7116610	'Ozolotepec Zapotec'@en							
Q96-P2936-Q7116691-7771decc-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7116691	'Ozumatlán Totonac'@en							
Q96-P2936-Q56726-bf331366-0	Q96	'Mexico'@en	P2936	'language used'@en	Q56726	'Paipai'@en							
Q96-P2936-Q56329-3972d1c6-0	Q96	'Mexico'@en	P2936	'language used'@en	Q56329	'Papantla Totonac'@en							
Q96-P2936-Q7171675-7394b178-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7171675	'Petapa Zapotec'@en							
Q96-P2936-Q7179700-5f425b64-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7179700	'Peñasco Mixtec'@en							
Q96-P2936-Q42411307-2e2472c7-0	Q96	'Mexico'@en	P2936	'language used'@en	Q42411307	'Peñoles Mixtec'@en							
Q96-P2936-Q3388544-d40cd00d-0	Q96	'Mexico'@en	P2936	'language used'@en	Q3388544	'Pima Bajo'@en							
Q96-P2936-Q7196415-75f67fcc-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7196415	'Pinotepa Mixtec'@en							
Q96-P2936-Q56349-44fe53e1-0	Q96	'Mexico'@en	P2936	'language used'@en	Q56349	'Pisaflores Tepehua'@en							
Q96-P2936-Q36803-d92dacfc-0	Q96	'Mexico'@en	P2936	'language used'@en	Q36803	'Purépecha'@en							
Q96-P2936-Q23755688-77572a79-0	Q96	'Mexico'@en	P2936	'language used'@en	Q23755688	'Querétaro Otomi'@en							
Q96-P2936-Q56199161-fa53c5fe-0	Q96	'Mexico'@en	P2936	'language used'@en	Q56199161	'Quetzaltepec Mixe'@en							
Q96-P2936-Q7271640-12c5d14b-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7271640	'Quiatoni Zapotec'@en							
Q96-P2936-Q7271642-d4275472-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7271642	'Quiavicuzas Zapotec'@en							
Q96-P2936-Q7271823-e50669f9-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7271823	'Quiegolani Zapotec'@en							
Q96-P2936-Q3574818-c68aad4a-0	Q96	'Mexico'@en	P2936	'language used'@en	Q3574818	'Quioquitani Zapotec'@en							
Q96-P2936-Q12954015-24c78fa1-0	Q96	'Mexico'@en	P2936	'language used'@en	Q12954015	'Rayón Zoque'@en							
Q96-P2936-Q7334628-987cae8e-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7334628	'Rincón Zapotec'@en							
Q96-P2936-Q7413220-78a3ca7f-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7413220	'San Agustín Mixtepec Zapotec'@en							
Q96-P2936-Q7413390-3cae2c8e-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7413390	'San Baltazar Loxicha Zapotec'@en							
Q96-P2936-Q7413392-273f4321-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7413392	'San Bartolo Yautepec Zapotec'@en							
Q96-P2936-Q12953568-6b5613d1-0	Q96	'Mexico'@en	P2936	'language used'@en	Q12953568	'San Dionisio del Mar Huave'@en							
Q96-P2936-Q25559598-b51a5828-0	Q96	'Mexico'@en	P2936	'language used'@en	Q25559598	'San Felipe Otlaltepec Popoloca'@en							
Q96-P2936-Q7413841-cb347316-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7413841	'San Felipe Otomi'@en							
Q96-P2936-Q12953704-8eaca497-0	Q96	'Mexico'@en	P2936	'language used'@en	Q12953704	'San Francisco Matlatzinca'@en							
Q96-P2936-Q25559715-a12613cb-0	Q96	'Mexico'@en	P2936	'language used'@en	Q25559715	'San Francisco del Mar Huave'@en							
Q96-P2936-Q12953819-83437966-0	Q96	'Mexico'@en	P2936	'language used'@en	Q12953819	'San Juan Atzingo Popoloca'@en							
Q96-P2936-Q12953718-47f41770-0	Q96	'Mexico'@en	P2936	'language used'@en	Q12953718	'San Juan Colorado Mixtec'@en							
Q96-P2936-Q32093049-ee502955-0	Q96	'Mexico'@en	P2936	'language used'@en	Q32093049	'San Juan Teita Mixtec'@en							
Q96-P2936-Q25559602-fdb52fdf-0	Q96	'Mexico'@en	P2936	'language used'@en	Q25559602	'San Luís Temalacayuca Popoloca'@en							
Q96-P2936-Q12641692-415d71bc-0	Q96	'Mexico'@en	P2936	'language used'@en	Q12641692	'San Marcos Tlacoyalco Popoloca'@en							
Q96-P2936-Q12954031-b9df1aea-0	Q96	'Mexico'@en	P2936	'language used'@en	Q12954031	'San Mateo Del Mar Huave'@en							
Q96-P2936-Q12953719-ac694176-0	Q96	'Mexico'@en	P2936	'language used'@en	Q12953719	'San Miguel El Grande Mixtec'@en							
Q96-P2936-Q7414970-844a36d5-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7414970	'San Miguel Piedras Mixtec'@en							
Q96-P2936-Q60611109-3c10ef3c-0	Q96	'Mexico'@en	P2936	'language used'@en	Q60611109	'San Pedro Amuzgos Amuzgo'@en							
Q96-P2936-Q13541831-ee900e1e-0	Q96	'Mexico'@en	P2936	'language used'@en	Q13541831	'San Vicente Coatlán Zapotec'@en							
Q96-P2936-Q7419277-11b47a7d-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7419277	'Santa Catarina Albarradas Zapotec'@en							
Q96-P2936-Q42365276-49e2a3fb-0	Q96	'Mexico'@en	P2936	'language used'@en	Q42365276	'Santa Inés Ahuatempan Popoloca'@en							
Q96-P2936-Q12953722-000ba5c0-0	Q96	'Mexico'@en	P2936	'language used'@en	Q12953722	'Santa Lucía Monteverde Mixtec'@en							
Q96-P2936-Q12953566-5b2bbfd4-0	Q96	'Mexico'@en	P2936	'language used'@en	Q12953566	'Santa Maria Del Mar Huave'@en							
Q96-P2936-Q1844620-05af81e9-0	Q96	'Mexico'@en	P2936	'language used'@en	Q1844620	'Santa María La Alta Nahuatl'@en							
Q96-P2936-Q12641754-0382cabc-0	Q96	'Mexico'@en	P2936	'language used'@en	Q12641754	'Santa Teresa Cora'@en							
Q96-P2936-Q7420514-2802658c-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7420514	'Santo Domingo Coatlán Zapotec'@en							
Q96-P2936-Q5908722-34dc84c3-0	Q96	'Mexico'@en	P2936	'language used'@en	Q5908722	'Sayula Popoluca'@en							
Q96-P2936-Q36583-fc06505d-0	Q96	'Mexico'@en	P2936	'language used'@en	Q36583	'Seri'@en							
Q96-P2936-Q63284326-f2096f50-0	Q96	'Mexico'@en	P2936	'language used'@en	Q63284326	'Sierra Negra Nahuatl'@en							
Q96-P2936-Q13581718-aea02af3-0	Q96	'Mexico'@en	P2936	'language used'@en	Q13581718	'Sierra Otomi'@en							
Q96-P2936-Q7511556-f6900e8e-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7511556	'Sierra Popoluca'@en							
Q96-P2936-Q56451-e52efb90-0	Q96	'Mexico'@en	P2936	'language used'@en	Q56451	'Sierra Totonac'@en							
Q96-P2936-Q12953989-41b63235-0	Q96	'Mexico'@en	P2936	'language used'@en	Q12953989	'Sierra de Juárez Zapotec'@en							
Q96-P2936-Q7514027-e7706d5f-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7514027	'Silacayoapan Mixtec'@en							
Q96-P2936-Q13583581-ffe89f0f-0	Q96	'Mexico'@en	P2936	'language used'@en	Q13583581	'Sindihui Mixtec'@en							
Q96-P2936-Q12953733-6cc3b254-0	Q96	'Mexico'@en	P2936	'language used'@en	Q12953733	'Sinicahua Mixtec'@en							
