id	node1	node1;label	label	label;label	node2	node2;label
Q903779-P31-Q3624078-224d7720-0	Q903779	'United Kingdom of Portugal, Brazil and the Algarves'@en	P31	'instance of'@en	Q3624078	'sovereign state'@en
Q903779-P30-Q18-ed1d41f5-0	Q903779	'United Kingdom of Portugal, Brazil and the Algarves'@en	P30	'continent'@en	Q18	'South America'@en
Q903779-P30-Q18-ed1d41f5-0-P30	Q903779-P30-Q18-ed1d41f5-0		ckgr9	ckg:Context Type	ckgL1	Location
Q903779-P31-Q3624078-224d7720-0	Q903779	'United Kingdom of Portugal, Brazil and the Algarves'@en	P31	'instance of'@en	Q3624078	'sovereign state'@en
Q903779-P571-70afb4-8ba6a7d2-0	Q903779	'United Kingdom of Portugal, Brazil and the Algarves'@en	P571	'inception'@en	^1815-12-16T00:00:00Z/11	
Q903779-P571-70afb4-8ba6a7d2-0-P571	Q903779-P571-70afb4-8ba6a7d2-0		ckgr9	ckg:Context Type	ckgT1	Temporal
Q903779-P31-Q3024240-c8351482-0	Q903779	'United Kingdom of Portugal, Brazil and the Algarves'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q903779-P571-70afb4-8ba6a7d2-0	Q903779	'United Kingdom of Portugal, Brazil and the Algarves'@en	P571	'inception'@en	^1815-12-16T00:00:00Z/11	
Q903779-P571-70afb4-8ba6a7d2-0-P571	Q903779-P571-70afb4-8ba6a7d2-0		ckgr9	ckg:Context Type	ckgT1	Temporal
Q903779-P31-Q3624078-224d7720-0	Q903779	'United Kingdom of Portugal, Brazil and the Algarves'@en	P31	'instance of'@en	Q3624078	'sovereign state'@en
Q903779-P576-9c5ecd-7c4cf98c-0	Q903779	'United Kingdom of Portugal, Brazil and the Algarves'@en	P576	'dissolved, abolished or demolished date'@en	^1822-09-07T00:00:00Z/11	
Q903779-P576-9c5ecd-7c4cf98c-0-P576	Q903779-P576-9c5ecd-7c4cf98c-0		ckgr9	ckg:Context Type	ckgT1	Temporal
Q903779-P31-Q3024240-c8351482-0	Q903779	'United Kingdom of Portugal, Brazil and the Algarves'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q903779-P576-9c5ecd-7c4cf98c-0	Q903779	'United Kingdom of Portugal, Brazil and the Algarves'@en	P576	'dissolved, abolished or demolished date'@en	^1822-09-07T00:00:00Z/11	
Q903779-P576-9c5ecd-7c4cf98c-0-P576	Q903779-P576-9c5ecd-7c4cf98c-0		ckgr9	ckg:Context Type	ckgT1	Temporal
